Return,Semester
0.0,0.0
-5.2603504924575266e-05,0.0
0.00583972020697753,0.0
0.00044537599800306287,0.0
0.004070223151985927,0.0
0.003611145142243863,0.0
0.0007867675584861764,0.0
0.0025459492195409965,0.0
-0.004267633069130235,0.0
0.0004789635483372463,0.0
-0.006599327938270646,0.0
0.0075854682286593,0.0
0.0004786877514616513,0.0
0.006231210747956339,0.0
0.0031761153057533096,0.0
-0.006513644721422321,0.0
0.002176158937971004,0.0
0.004829099616416303,0.0
-0.00018721218302608582,0.0
-0.0014243401838013215,0.0
-0.0023567556013165264,0.0
-0.010009378711756086,0.0
0.0031826086487001656,0.0
0.0011526892168102635,0.0
0.006354590478115776,0.0
-0.005109235753606555,0.0
0.0004149078658521177,0.0
0.0028740902185543835,0.0
0.0009569508441063785,0.0
-0.00272477448945107,0.0
-0.0014128607496798275,0.0
0.00364649109172194,0.0
9.333384908361308e-05,0.0
-0.0006826705780518515,0.0
-0.0018921106266708819,0.0
0.0010927307935011464,0.0
0.004149356590482834,0.0
-0.001847389438872038,0.0
0.0028547661336503754,0.0
0.0057977753879484934,0.0
-0.005020356634619939,0.0
0.0019072569656377488,0.0
-0.0006115277869321202,0.0
0.0023372103586958115,0.0
0.0026140471151507713,0.0
0.0018171682146985832,0.0
0.0005769821568411306,0.0
0.002415765237756063,0.0
0.0009303875146408255,0.0
0.001172170768580299,0.0
0.0032448163577091867,0.0
-0.00234209647498356,0.0
-0.0033129556660993543,0.0
-0.0011927271741226306,0.0
0.0017648287937607082,0.0
0.0019893135941384263,0.0
-0.0019960992640524586,0.0
0.004860944800254642,0.0
-0.0037240672444749574,0.0
-0.006927400467363581,0.0
0.0026667591977302518,0.0
-0.0011631589634068145,0.0
0.0036549385493764275,0.0
2.4717698852606614e-05,0.0
-0.0020448612003074536,0.0
0.0059374338563829955,0.0
-0.00355494524540005,0.0
0.0028804552129814607,0.0
-0.0028306821938785393,0.0
-0.003264514934560466,0.0
0.00595929285062878,0.0
0.0035968160818471958,0.0
-0.0034004824203047457,0.0
-0.0002903568111487068,0.0
0.0008387386378161608,0.0
0.0034365687877409316,0.0
-0.0035271701545706896,0.0
0.0017180273733067718,0.0
-0.0010097100494506597,0.0
0.00026257008828116466,0.0
-0.003627134672503667,0.0
-0.004070528074939795,0.0
