Operação,Semestre,Abertura,Fechamento,Dias,Retorno total,Ticker 1,Ticker 2,Converged,Index,Retorno total - exp
5,0,341,342,1,0.0,8214761Q,291784Q,True,8214761Q-291784Q-5,1.0
6,0,345,358,13,0.017048769669003594,8214761Q,291784Q,True,8214761Q-291784Q-6,1.017194929375589
7,0,363,379,16,0.045401593045460764,8214761Q,291784Q,False,8214761Q-291784Q-7,1.046448021784011
1,0,253,264,11,0.021508186280057462,1166Q,291784Q,True,1166Q-291784Q-1,1.0217411545623836
2,0,291,308,17,0.1452560330756234,1166Q,291784Q,True,1166Q-291784Q-2,1.1563355925288676
3,0,310,312,2,0.02412286059617541,1166Q,291784Q,True,1166Q-291784Q-3,1.0244161705407417
4,0,315,322,7,0.046063968036990754,1166Q,291784Q,True,1166Q-291784Q-4,1.0471413923939021
5,0,325,334,9,0.05157269203914039,1166Q,291784Q,True,1166Q-291784Q-5,1.052925722828157
6,0,351,358,7,0.09857514351776997,1166Q,291784Q,True,1166Q-291784Q-6,1.1035973294642492
7,0,364,379,15,0.004058494467329421,1166Q,291784Q,False,1166Q-291784Q-7,1.0040667413088127
1,0,256,264,8,0.02119690982621636,FDX,291784Q,True,FDX-291784Q-1,1.0214231600937107
2,0,291,308,17,0.08549277778082853,FDX,291784Q,True,FDX-291784Q-2,1.0892536944867428
3,0,309,327,18,0.04396731899389783,FDX,291784Q,True,FDX-291784Q-3,1.0449482043717666
4,0,332,335,3,0.05094751447161139,FDX,291784Q,True,FDX-291784Q-4,1.0522676630095222
5,0,351,357,6,0.08702499496113125,FDX,291784Q,True,FDX-291784Q-5,1.090923946979156
6,0,361,369,8,-0.05285618245718671,FDX,291784Q,True,FDX-291784Q-6,0.948516415973719
7,0,372,379,7,0.019199812313325015,FDX,291784Q,False,FDX-291784Q-7,1.0193853140070654
1,0,252,261,9,0.09976204656739274,RML,291784Q,True,RML-291784Q-1,1.1049079701479956
2,0,264,269,5,0.02549745846020013,RML,291784Q,True,RML-291784Q-2,1.0258252990913062
3,0,291,297,6,0.09674584571717082,RML,291784Q,True,RML-291784Q-3,1.101580366671965
4,0,329,334,5,0.060580593632344915,RML,291784Q,True,RML-291784Q-4,1.0624532210842073
5,0,351,358,7,0.06168176542166792,RML,291784Q,True,RML-291784Q-5,1.063623808989644
6,0,361,379,18,-0.21126503795347684,RML,291784Q,False,RML-291784Q-6,0.8095594744586359
1,0,265,267,2,0.004838880020091807,291784Q,ACKH,True,291784Q-ACKH-1,1.0048506063064178
2,0,268,281,13,0.02948250622300508,291784Q,ACKH,True,291784Q-ACKH-2,1.0299214180986858
3,0,291,297,6,0.03279341814356607,291784Q,ACKH,True,291784Q-ACKH-3,1.0333370485046063
4,0,299,303,4,0.021798748154810532,291784Q,ACKH,True,291784Q-ACKH-4,1.0220380767228063
5,0,329,334,5,0.04113193567870366,291784Q,ACKH,True,291784Q-ACKH-5,1.0419895720783043
6,0,336,338,2,0.01887897029261887,291784Q,ACKH,True,291784Q-ACKH-6,1.0190583048249897
7,0,350,357,7,0.019513217409935946,291784Q,ACKH,True,291784Q-ACKH-7,1.0197048446285328
8,0,359,361,2,0.020530781524031205,291784Q,ACKH,True,291784Q-ACKH-8,1.0207429877844285
9,0,363,369,6,0.01743194530854897,291784Q,ACKH,True,291784Q-ACKH-9,1.0175847683768293
10,0,372,379,7,0.022137638731165366,291784Q,ACKH,False,291784Q-ACKH-10,1.0223844944912266
1,0,271,303,32,0.047868480759760246,291784Q,504369Q,True,291784Q-504369Q-1,1.049032678270518
2,0,350,379,29,-0.03528506419441424,291784Q,504369Q,False,291784Q-504369Q-2,0.9653301959570494
1,0,253,290,37,0.056644285064998634,291784Q,3459Q,True,291784Q-3459Q-1,1.0582792976822841
2,0,304,307,3,0.048012879453375845,291784Q,3459Q,True,291784Q-3459Q-2,1.0491841681560279
3,0,310,350,40,0.02237588914735955,291784Q,3459Q,True,291784Q-3459Q-3,1.022628107041793
4,0,364,379,15,-0.004390458599224489,291784Q,3459Q,False,291784Q-3459Q-4,0.995619165374427
1,0,253,264,11,0.01201554998766019,1530Q,291784Q,True,1530Q-291784Q-1,1.012088026700042
2,0,291,297,6,0.05964896669905739,1530Q,291784Q,True,1530Q-291784Q-2,1.0614638719717842
3,0,299,305,6,0.035478541874161884,1530Q,291784Q,True,1530Q-291784Q-3,1.0361154147945693
4,0,310,312,2,0.023943391127801306,1530Q,291784Q,True,1530Q-291784Q-4,1.0242323356120928
5,0,316,334,18,0.019935276473310726,1530Q,291784Q,True,1530Q-291784Q-5,1.0201353111349305
6,0,336,337,1,0.0,1530Q,291784Q,True,1530Q-291784Q-6,1.0
7,0,351,355,4,0.08401814155279963,1530Q,291784Q,True,1530Q-291784Q-7,1.0876486252648088
8,0,363,379,16,0.029458879010228145,1530Q,291784Q,False,1530Q-291784Q-8,1.0298970842136688
1,0,291,297,6,0.06045966427873073,291784Q,ASH,True,291784Q-ASH-1,1.0623247470712325
2,0,299,302,3,0.01986022249849495,291784Q,ASH,True,291784Q-ASH-2,1.0200587487981698
3,0,325,338,13,0.04855296098049622,291784Q,ASH,True,291784Q-ASH-3,1.0497509661885922
4,0,350,359,9,0.03996504994204875,291784Q,ASH,True,291784Q-ASH-4,1.040774398431185
5,0,362,379,17,-0.013519606531977812,291784Q,ASH,False,291784Q-ASH-5,0.9865713728849336
1,0,261,264,3,0.03275921763032441,297504Q,291784Q,True,297504Q-291784Q-1,1.0333017084515232
2,0,291,297,6,0.058019253117711056,297504Q,291784Q,True,297504Q-291784Q-2,1.0597353987242504
3,0,325,338,13,0.0548124053632586,297504Q,291784Q,True,297504Q-291784Q-3,1.0563424319122747
4,0,351,354,3,0.027864719813526673,297504Q,291784Q,True,297504Q-291784Q-4,1.0282565722712391
5,0,363,379,16,-0.0127563102503645,297504Q,291784Q,False,297504Q-291784Q-5,0.9873247066172455
1,1,381,400,19,0.04528724175026522,0202445Q,BCO,True,0202445Q-BCO-1,1.0463283659388962
2,1,402,416,14,-0.0009909657515674297,0202445Q,BCO,True,0202445Q-BCO-2,0.9990095250928429
3,1,432,442,10,0.009738132136788646,0202445Q,BCO,True,0202445Q-BCO-3,1.0097857020341374
4,1,443,451,8,0.07252481720491799,0202445Q,BCO,True,0202445Q-BCO-4,1.075219489701455
5,1,456,481,25,0.09324356875060769,0202445Q,BCO,True,0202445Q-BCO-5,1.0977290752082869
6,1,489,495,6,0.027514764413824278,0202445Q,BCO,True,0202445Q-BCO-6,1.027896791288814
1,1,416,433,17,0.015834563178741767,CKL,NAV,True,CKL-NAV-1,1.0159605942110117
2,1,439,459,20,0.03930396405345071,CKL,NAV,True,CKL-NAV-2,1.0400865845402467
3,1,478,505,27,0.0067677822797707066,CKL,NAV,False,CKL-NAV-3,1.0067907354697783
1,1,380,398,18,0.327346202452659,UCL,183291Q,True,UCL-183291Q-1,1.3872816743709795
2,1,476,505,29,-0.0015305179473696917,UCL,183291Q,False,UCL-183291Q-2,0.9984706526979166
1,1,381,386,5,0.053739569267238,DALRQ,1423Q,True,DALRQ-1423Q-1,1.0552097573172965
2,1,389,434,45,0.050485823893189785,DALRQ,1423Q,True,DALRQ-1423Q-2,1.0517819530760109
3,1,476,505,29,-0.06536558101386891,DALRQ,1423Q,False,DALRQ-1423Q-3,0.9367249519157368
1,1,392,393,1,0.0,0948669D,TCOMA,True,0948669D-TCOMA-1,1.0
2,1,407,413,6,0.025718538690830517,0948669D,TCOMA,True,0948669D-TCOMA-2,1.026052113856222
3,1,420,424,4,0.020739592058365286,0948669D,TCOMA,True,0948669D-TCOMA-3,1.0209561519278103
4,1,426,443,17,0.022318120092467364,0948669D,TCOMA,True,0948669D-TCOMA-4,1.0225690324889
5,1,476,505,29,0.026268336040200513,0948669D,TCOMA,False,0948669D-TCOMA-5,1.0266163896932015
1,1,380,398,18,0.19353881987802213,K,183291Q,True,K-183291Q-1,1.2135364949758327
2,1,484,505,21,-0.1051524220982114,K,183291Q,False,K-183291Q-2,0.9001873036913234
1,1,383,406,23,0.28312294460822196,USG,0943554D,True,USG-0943554D-1,1.3272683322716043
2,1,428,438,10,0.03207248298977916,USG,0943554D,True,USG-0943554D-2,1.0325923479732797
3,1,450,453,3,0.12626791012972927,USG,0943554D,True,USG-0943554D-3,1.1345860946765411
4,1,475,505,30,-0.06316963125004937,USG,0943554D,False,USG-0943554D-4,0.9387842130421389
1,1,380,398,18,0.25253751296444804,183291Q,DTE,True,183291Q-DTE-1,1.287287785229978
2,1,475,505,30,0.03765184134608468,183291Q,DTE,False,183291Q-DTE-2,1.0383696525579902
1,1,380,383,3,0.06505924114828576,VVI,2576Q,True,VVI-2576Q-1,1.0672222459828422
2,1,387,395,8,0.06151195569289536,VVI,2576Q,True,VVI-2576Q-2,1.0634432106532345
3,1,415,454,39,0.012193364961749165,VVI,2576Q,True,VVI-2576Q-3,1.012268007107417
4,1,458,478,20,0.06790679977836067,VVI,2576Q,True,VVI-2576Q-4,1.0702655548433917
1,1,381,383,2,0.016572944112148047,WNDXQ,1671Q,True,WNDXQ-1671Q-1,1.0167110371651582
2,1,387,398,11,0.027276583011210498,WNDXQ,1671Q,True,WNDXQ-1671Q-2,1.0276519945434959
3,1,401,403,2,0.022851456695181405,WNDXQ,1671Q,True,WNDXQ-1671Q-3,1.02311455144241
